enhancer_id,chromosome,start_position,end_position,enhancer_type,tissue_context,disease_name,target_gene,transcription_factor
E_02_0454,chr10,67882103,67884103,Enhancer,CD3+ cell,"Cancer, type 2 diabetes",SIRT1,
E_02_0457,chr16,48121715,48123715,Enhancer,fibroblast,,Dppa2,
E_02_0457,chr16,48101037,48103037,Enhancer,fibroblast,,Dppa4,
E_02_0458,chr15,76897064,76899064,Enhancer,,,Mb,
E_02_0458,chr6,18845842,18847842,Enhancer,,,Lsm8,
E_02_0458,chr6,34328827,34330827,Enhancer,,,Akr1b8,
E_02_0458,chr5,28658801,28660801,Enhancer,,,Shh,
E_02_0459,chr9,127783255,127785255,Enhancer,leukemic cell,leukemia,CDK9,
E_01_0747,chr22,28792293,28794293,Enhancer,,"Cancer, diabetes",,XBP1
E_01_0748,chr6,151653890,151655890,Enhancer,HEK293T,mammary cancer,,ESR1
E_01_0748,chr17,57858176,57860176,Enhancer,HEK293T,mammary cancer,CUEDC1,
E_02_0460,chr4,54097254,54099254,Enhancer,progenitor cell,Telencephalic developmental defects,GSX2,
E_02_0460,chr1,50414891,50416891,Enhancer,progenitor cell,Telencephalic developmental defects,DMRTA2,
E_01_0749,chr18,47806131,47808131,Enhancer,Myocardial tissue | cardiac muscle cell (sensu Arthopoda),heart disease,,SMAD2
E_01_0749,chr17,44073646,44075646,Enhancer,Myocardial tissue | cardiac muscle cell (sensu Arthopoda),heart disease,HDAC5,
E_01_0750,chr1,173855894,173857894,Enhancer,,,,GAS5
E_01_0750,chr22,30966430,30968430,Enhancer,,,TUG1,
E_01_0750,chr11,65495229,65497229,Enhancer,,,,MALAT1
E_02_0462,chr18,38066274,38068274,Enhancer,K562 cell,leukemia,Hdac3,
E_01_0751,chr19,10130546,10132546,Enhancer,Liver cancer liver tissues | hepatocyte,"Hepatocellular carcinoma (HCC), cirrhosis, hepatitis B",,DNMT1
E_01_0751,chr2,25225067,25227067,Enhancer,Liver cancer liver tissues | hepatocyte,"Hepatocellular carcinoma (HCC), cirrhosis, hepatitis B",,DNMT3A
E_01_0751,chr10,68557795,68559795,Enhancer,Liver cancer liver tissues | hepatocyte,"Hepatocellular carcinoma (HCC), cirrhosis, hepatitis B",,TET1
E_01_0751,chr2,73982342,73984342,Enhancer,Liver cancer liver tissues | hepatocyte,"Hepatocellular carcinoma (HCC), cirrhosis, hepatitis B",TET3,
E_01_0751,chr4,105142898,105144898,Enhancer,Liver cancer liver tissues | hepatocyte,"Hepatocellular carcinoma (HCC), cirrhosis, hepatitis B",TET2,
E_01_0752,chr13,30453788,30455788,Enhancer,macrophage,inflammation,HMGB1,
E_01_0752,chr4,153681555,153683555,Enhancer,macrophage,inflammation,,TLR2
E_01_0753,chr20,47206665,47208665,Enhancer,293T cell,,ZMYND8,
E_01_0753,chrX,53173820,53175820,Enhancer,293T cell,,,KDM5C
E_01_0753,chr9,127783018,127785018,Enhancer,293T cell,,,CDK9
E_02_0468,chr9,120852845,120854845,Enhancer,Glioma cell,Gliomas,PHF19,
E_02_0469,chr11,98040271,98042271,Enhancer,As4.1 cell,,Med1,
E_01_0755,chr1,212033036,212035036,Enhancer,endothelial cell,Hepatocellular carcinoma,DTL,
E_01_0755,chr5,172765310,172767310,Enhancer,endothelial cell,Hepatocellular carcinoma,DUSP1,
E_01_0755,chr14,35398894,35400894,Enhancer,endothelial cell,Hepatocellular carcinoma,,NFKBIA
E_01_0755,chr12,93567415,93569415,Enhancer,endothelial cell,Hepatocellular carcinoma,SOCS2,
E_02_0470,chr17,71648774,71650774,Enhancer,293 cell,,Smchd1,
E_02_0471,chr9,136879188,136881188,Enhancer,B cell,,TRAF2,
E_02_0471,chr9,120899960,120901960,Enhancer,B cell,,TRAF1,
E_02_0473,chr8,84014206,84016206,Enhancer,adipose tissue,Obesity,Ucp1,
E_02_0474,chr10,30705623,30707623,Enhancer,MC3T3-E1 cell,Chronic periapical periodontitis (CAP),Hey2,
E_02_0476,chr20,44352999,44354999,Enhancer,HEK293 cell,hyperuricemia,HNF4A,
E_02_0477,chr12,7785009,7787009,Enhancer,embryonic stem cell,,NANOG,
E_02_0477,chr9,107481906,107483906,Enhancer,embryonic stem cell,,KLF4,
E_02_0477,chr8,116843283,116845283,Enhancer,embryonic stem cell,,RAD21,
E_01_0759,chr11,65494967,65496967,Enhancer,osteosarcoma cell,Osteosarcoma,,MALAT1
E_01_0761,chr7,45108174,45110174,Enhancer,LO2 cell,B cell lymphoma,Bax,
E_02_0479,chr1,175705483,175707483,Enhancer,stem cell,,Exo1,
E_02_0482,chr8,127732644,127734644,Enhancer,,T-cell acute lymphoblastic leukemia,MYC,
E_02_0482,chr18,63120362,63122362,Enhancer,,T-cell acute lymphoblastic leukemia,BCL2,
E_01_0763,chr7,148804600,148806600,Enhancer,Glioma cell,"Glioma, breast cancer",,EZH2
E_02_0484,chr14,100776331,100778331,Enhancer,Osteogenic tissues | Dental follicle cells,,MEG3,
E_02_0484,chr7,148804318,148806318,Enhancer,Osteogenic tissues | Dental follicle cells,,EZH2,
E_02_0486,chr16,2045096,2047096,Enhancer,neural cell,hypertension,TSC2,
E_02_0489,chr19,1606278,1608278,Enhancer,B cell,,TCF3,
E_01_0771,chr7,19018106,19020106,Enhancer,fibroblast,colorectal cancer,,TWIST1
E_01_0772,chr15,40841317,40843317,Enhancer,Caco-2 cell,"Inflammatory bowel disease, allergic disease, malignancy",SPINT1,
E_01_0772,chr11,130157100,130159100,Enhancer,Caco-2 cell,"Inflammatory bowel disease, allergic disease, malignancy",ST14,
E_01_0772,chr13,27958050,27960050,Enhancer,Caco-2 cell,"Inflammatory bowel disease, allergic disease, malignancy",,CDX2
E_02_0492,chr20,22578390,22580390,Enhancer,,Type 2 diabetes mellitus (T2DM),FOXA2,
E_02_0492,chr13,27917344,27919344,Enhancer,,Type 2 diabetes mellitus (T2DM),PDX1,
E_01_0774,chr10,67882384,67884384,Enhancer,Cancer Stem Cell,"Colon cancer 1 (MACC1), breast cancer",,SIRT1
E_01_0774,chr5,141617941,141619941,Enhancer,Cancer Stem Cell,"Colon cancer 1 (MACC1), breast cancer",HDAC3,
E_01_0774,chrX,48692379,48694379,Enhancer,Cancer Stem Cell,"Colon cancer 1 (MACC1), breast cancer",SUV39H1,
E_01_0774,chr12,68805197,68807197,Enhancer,Cancer Stem Cell,"Colon cancer 1 (MACC1), breast cancer",MDM2,
E_01_0775,chr11,32384746,32386746,Enhancer,K562 cell,Acute myeloid leukemia (AML),WT1,
E_01_0775,chr5,171384586,171386586,Enhancer,K562 cell,Acute myeloid leukemia (AML),NPM1,
E_01_0775,chr19,33297318,33299318,Enhancer,K562 cell,Acute myeloid leukemia (AML),,CEBPA
E_01_0776,chr5,5137696,5139696,Enhancer,Tumor tissues | HT29 cell,"Oral squamous cell carcinoma (SCC), lung cancer",ADAMTS16,
E_01_0776,chr5,179107998,179109998,Enhancer,Tumor tissues | HT29 cell,"Oral squamous cell carcinoma (SCC), lung cancer",ADAMTS2,
E_02_0494,chr6,114617420,114619420,Enhancer,C2C12 cell,,Atg7,
E_02_0494,chr2,177224378,177226378,Enhancer,C2C12 cell,,NFE2L2,
E_02_0496,chr11,67088028,67090028,Enhancer,C2C12 cell,Hepatocellular carcinoma,Myh1,
E_02_0496,chr14,55205228,55207228,Enhancer,C2C12 cell,Hepatocellular carcinoma,Myh7,
E_01_0777,chr14,92920852,92922852,Enhancer,CD8+ T cell,Type 1 diabetes (T1D),,CHGA
E_01_0777,chr2,219286554,219288554,Enhancer,CD8+ T cell,Type 1 diabetes (T1D),PTPRN,
E_02_0497,chr4,94934152,94936152,Enhancer,HEK,Spinal cord injury,Jun,
E_01_0778,chr20,62793633,62795633,Enhancer,LNCaP,prostatic cancer,MRGBP,
E_01_0778,chr19,50852155,50854155,Enhancer,LNCaP,prostatic cancer,KLK3,
E_01_0778,chr21,41461576,41463576,Enhancer,LNCaP,prostatic cancer,,TMPRSS2
E_01_0779,chr19,15232383,15234383,Enhancer,SW480 cell,colorectal cancer,,BRD4
E_01_0779,chr1,91946544,91948544,Enhancer,SW480 cell,colorectal cancer,BRDT,
E_01_0779,chr16,50310540,50312540,Enhancer,SW480 cell,colorectal cancer,BRD7,
E_01_0779,chr6,32965474,32967474,Enhancer,SW480 cell,colorectal cancer,BRD2,
E_02_0498,chr12,89344565,89346565,Enhancer,T cell,Chicken pox,DUSP6,
E_02_0498,chr1,113811307,113813307,Enhancer,T cell,Chicken pox,PTPN22,
E_02_0498,chr10,110495467,110497467,Enhancer,T cell,Chicken pox,DUSP5,
E_02_0498,chr10,87859888,87861888,Enhancer,T cell,Chicken pox,PTEN,
E_02_0502,chr7,34815866,34817866,Enhancer,,,Cebpa,
E_02_0502,chr3,133743503,133745503,Enhancer,,,TF,
E_01_0784,chr8,91154296,91156296,Enhancer,Epithelial tissues | epithelial cell,Cystic fibrosis,CPP,
E_02_0503,chr8,11484323,11486323,Enhancer,glioblastoma multiforme,Malignant brain tumors,BLK,
E_02_0503,chr13,75618100,75620100,Enhancer,glioblastoma multiforme,Malignant brain tumors,LMO7,
E_02_0504,chr8,127732833,127734833,Enhancer,Adult T-Cell Leukemia/Lymphoma,Adult T cell leukemia / lymphoma (ATLL),MYC,
E_01_0785,chr10,129464679,129466679,Enhancer,,Glioblastoma,MGMT,
E_01_0786,chr9,81581162,81583162,Enhancer,acinar cell,"Basal cell adenoma (BCA), basal cell adenocarcinoma (BCAC)",,TLE1
E_02_0507,chr7,148804504,148806504,Enhancer,,Neuroblastoma,EZH2,
E_01_0787,chr12,53959147,53961147,Enhancer,MCF7 cell,mammary cancer,,HOTAIR
E_02_0509,chr13,55970191,55972191,Enhancer,HepG2 cell,,Pitx1,
E_02_0509,chr2,135836881,135838881,Enhancer,HepG2 cell,,MCM6,
E_02_0510,chr2,135836643,135838643,Enhancer,Marrow adipose tissue | stromal cell of bone marrow,"Obesity, osteoporosis",MCM6,
E_01_0788,chr18,58668913,58670913,Enhancer,Glioma tissues | SHG-44 cell,"OSCC, colorectal, hepatocellular carcinoma",MALT1,
E_01_0788,chr16,54842637,54844637,Enhancer,Glioma tissues | SHG-44 cell,"OSCC, colorectal, hepatocellular carcinoma",CRNDE,
E_01_0788,chr19,16321697,16323697,Enhancer,Glioma tissues | SHG-44 cell,"OSCC, colorectal, hepatocellular carcinoma",,KLF2
E_01_0789,chr22,29265492,29267492,Enhancer,SK-N-MC cell,Ewing sarcoma,,EWSR1
E_01_0790,chr4,25645137,25647137,Enhancer,HT29 cell,"Colorectal, ovarian, breast, gastric, lung",SLC34A2,
E_01_0790,chr7,148804576,148806576,Enhancer,HT29 cell,"Colorectal, ovarian, breast, gastric, lung",,EZH2
E_02_0515,chr8,11673642,11675642,Enhancer,Skeletal tissues | cementoblast,,GATA4,
E_02_0515,chr17,44804035,44806035,Enhancer,Skeletal tissues | cementoblast,,Runx2,
E_01_0793,chr13,32312135,32314135,Enhancer,neoplastic cell,prostatic cancer,,BRCA2
E_01_0795,chr19,41446587,41448587,Enhancer,RWPE1 cell,Aggressive prostate cancer (PCA),PCAT19,
E_01_0795,chr19,41546520,41548520,Enhancer,RWPE1 cell,Aggressive prostate cancer (PCA),CEACAM21,
E_01_0795,chr7,27097791,27099791,Enhancer,RWPE1 cell,Aggressive prostate cancer (PCA),,HOXA2
E_02_0517,chr7,148803913,148805913,Enhancer,GC cell,gastric cancer,EZH2,
E_02_0517,chr11,1992846,1994846,Enhancer,GC cell,gastric cancer,H19,
E_02_0517,chrX,73818034,73820034,Enhancer,GC cell,gastric cancer,XIST,
E_02_0518,chr8,81475913,81477913,Enhancer,3T3‑L1 adipocytes,,FABP4,
E_02_0520,chr9,23687095,23689095,Enhancer,NSC-34 cell,"Neuroblastoma, amyotrophic lateral sclerosis (ALS)",ELAVL2,
E_02_0520,chr19,7956135,7958135,Enhancer,NSC-34 cell,"Neuroblastoma, amyotrophic lateral sclerosis (ALS)",ELAVL1,
E_01_0796,chr4,108044809,108046809,Enhancer,HCC cell,Hepatocellular carcinoma,,LEF1
E_01_0797,chr12,50760530,50762530,Enhancer,,Colorectal cancer (CRC),,ATF1
E_01_0797,chr10,112947225,112949225,Enhancer,,Colorectal cancer (CRC),,TCF7L2
E_01_0797,chr1,114702192,114704192,Enhancer,,Colorectal cancer (CRC),NRAS,
E_01_0797,chr8,127732598,127734598,Enhancer,,Colorectal cancer (CRC),,MYC
E_01_0797,chr7,140716665,140718665,Enhancer,,Colorectal cancer (CRC),,BRAF
E_02_0521,chr9,32544664,32546664,Enhancer,smooth muscle cell,inflammation,Ets1,
E_02_0521,chr14,63433722,63435722,Enhancer,smooth muscle cell,inflammation,Gata4,
E_01_0799,chr7,27195996,27197996,Enhancer,OS-RC2 cell,Renal cell carcinoma (RCC),HOTTIP,
E_01_0799,chr7,148804343,148806343,Enhancer,OS-RC2 cell,Renal cell carcinoma (RCC),,EZH2
E_01_0799,chr13,20970300,20972300,Enhancer,OS-RC2 cell,Renal cell carcinoma (RCC),LATS2,
E_01_0800,chr1,204187679,204189679,Enhancer,renal cancer cell,Renal cell carcinoma (RCC),KISS1,
E_01_0800,chr7,148805017,148807017,Enhancer,renal cancer cell,Renal cell carcinoma (RCC),,EZH2
E_01_0801,chr14,37587026,37589026,Enhancer,,prostatic cancer,,FOXA1
E_02_0526,chr16,69184468,69186468,Enhancer,adipose tissue | 3T3‑L1 adipocytes,inflammation,SNTB2,
E_02_0526,chr9,104778436,104780436,Enhancer,adipose tissue | 3T3‑L1 adipocytes,inflammation,ABCA1,
E_02_0529,chr13,27917694,27919694,Enhancer,Tumor tissues | acinar cell,Pancreatic ductal adenocarcinoma (PDA),PDX1,
E_02_0529,chr17,72118672,72120672,Enhancer,Tumor tissues | acinar cell,Pancreatic ductal adenocarcinoma (PDA),SOX9,
E_02_0530,chr4,129406952,129408952,Enhancer,,,Hdac1,
E_02_0532,chr7,148804160,148806160,Enhancer,HaCaT  cell,leukemia,EZH2,
E_01_0803,chr1,116511683,116513683,Enhancer,leukocyte,Multiple sclerosis (MS),CD58,
E_01_0803,chr11,2265829,2267829,Enhancer,leukocyte,Multiple sclerosis (MS),,ASCL2
E_02_0533,chr8,127732050,127734050,Enhancer,,Pancreatic ductal adenocarcinoma (PDA),MYC,
E_02_0533,chr9,21964876,21966876,Enhancer,,Pancreatic ductal adenocarcinoma (PDA),CDKN2A,
E_02_0533,chr18,51026057,51028057,Enhancer,,Pancreatic ductal adenocarcinoma (PDA),SMAD4,
E_01_0804,chr4,108044640,108046640,Enhancer,fat cell,Osteoporosis,,LEF1
E_01_0804,chr17,44804517,44806517,Enhancer,fat cell,Osteoporosis,Runx2,
E_01_0806,chr4,88004722,88006722,Enhancer,epithelial cell,"Polycystic kidney disease (ADPKD), lung cancer",PKD2,
E_01_0806,chr16,67559830,67561830,Enhancer,epithelial cell,"Polycystic kidney disease (ADPKD), lung cancer",,CTCF
E_01_0807,chr12,69345724,69347724,Enhancer,goblet cell,Ulcerative colitis (UC),LYZ,
E_01_0808,chr9,36830512,36832512,Enhancer,B cell,Acute lymphoblastic leukemia (all),,PAX5
E_01_0808,chr14,23114856,23116856,Enhancer,B cell,Acute lymphoblastic leukemia (all),,CEBPE
E_01_0809,chr7,148804543,148806543,Enhancer,CCA cell,Cholangiocarcinoma (CCA),,EZH2
E_01_0809,chr11,62848904,62850904,Enhancer,CCA cell,Cholangiocarcinoma (CCA),SNHG1,
E_02_0544,chr4,140556428,140558428,Enhancer,adipose tissue | 3T3-L1 cell,"Type 2 diabetes, obesity",UCP1,
E_02_0544,chr1,53194183,53196183,Enhancer,adipose tissue | 3T3-L1 cell,"Type 2 diabetes, obesity",CPT2,
E_02_0544,chr11,75756789,75758789,Enhancer,adipose tissue | 3T3-L1 cell,"Type 2 diabetes, obesity",DGAT2,
E_02_0545,chrX,48519594,48521594,Enhancer,adipose tissue | fat cell,Obesity,EBP,
E_02_0546,chr12,47838064,47840064,Enhancer,KG-1 cell,Myeloid leukemia cells,VDR,
E_02_0546,chr8,47734412,47736412,Enhancer,KG-1 cell,Myeloid leukemia cells,CEBPD,
E_01_0810,chrX,67541163,67543163,Enhancer,BCA tissues | Bca cell,Bladder cancer (BCA),,AR
E_02_0547,chr8,127732760,127734760,Enhancer,cancer cell,Myeloid leukemia,MYC,
E_02_0547,chr16,67026226,67028226,Enhancer,cancer cell,Myeloid leukemia,CBFB,
E_02_0547,chr16,15700466,15702466,Enhancer,cancer cell,Myeloid leukemia,MYH11,
E_02_0548,chr7,148804007,148806007,Enhancer,Breast cancer tissues | Cancer stem cell,mammary cancer,EZH2,
E_02_0549,chr11,32384686,32386686,Enhancer,HCC cell,Hepatocellular carcinoma (HCC),WT1,
E_01_0817,chr19,4171328,4173328,Enhancer,connective tissue | macrophage,Ischemic stroke,SIRT6,
E_01_0819,chr11,116786522,116788522,Enhancer,connective tissue | hepatocyte,Cardiovascular disease,APOA5,
E_01_0831,chr12,55964237,55966237,Enhancer,"hepatic tissue | pluripotent stem cell,hepatocyte",Nonalcoholic fatty liver disease,CDK2,
E_01_0832,chr12,108856762,108858762,Enhancer,"Connective tissue, lymphoid tissue | Immune cell,epithelial cell,muscle cell",Gastrointestinal disorders,DAO,
E_01_0836,chr7,148804232,148806232,Enhancer,connective tissue | B cell,Follicular lymphoma,,EZH2
E_01_0840,chr2,9485612,9487612,Enhancer,Epithelial tissues | epithelial cell of lung,lung cancer,ADAM17,
E_01_0844,chr16,31480055,31482055,Enhancer,connective tissue | leukocyte,Familial renal glucosuria,SLC5A2,
E_01_0847,chr8,37692893,37694893,Enhancer,Cancer tissues | ovarian cancer cell,cancer,ZNF703,
E_01_0848,chr22,23784215,23786215,Enhancer,Cancer tissues | HCC cell,liver cancer,SMARCB1,
E_01_0849,chr10,117470772,117472772,Enhancer,Kidney tissue | Renal cell,Renal clear cell carcinoma,EMX2OS,
E_01_0850,chr5,88714545,88716545,Enhancer,"Lymphoid tissue, muscle tissue | T cell progenitor cell,myocyte",T-acute lymphoblastic leukemia,,MEF2C
E_01_0851,chr7,44101749,44103749,Enhancer,"Connective tissue, cancer tissue | fat cell,Glioblastoma cell",Glioblastoma,AEBP1,
E_01_0853,chr1,156461106,156463106,Enhancer,lymphoid tissue | B cell,acute lymphoblastic leukemia,MEF2D,
E_01_0856,chr2,15937777,15939777,Enhancer,Nervous tissue | neuroblast,Neuroblastoma,,MYCN
E_01_0857,chr19,33296873,33298873,Enhancer,lymphoid tissue | T cell,leukemia,,CEBPA
E_01_0860,chr9,70381623,70383623,Enhancer,Epithelial tissues | epithelial cell,,,KLF9
E_01_0862,chr18,76371869,76373869,Enhancer,Epithelial tissues | endothelial cell,Rheumatic heart disease,Smad2,
E_01_0863,chr1,26690137,26692137,Enhancer,endometrial cell,Chromatin immunoprecipitation,,ARID1A
E_01_0864,chr7,16913285,16915285,Enhancer,"Lymphoid tissues, epithelial tissues | macrophage, endothelial cell",Vascular inflammation and atherosclerosis,,AHR
E_01_0865,chr9,117701684,117703684,Enhancer,Epithelial tissues | microvascular endothelial cell,cerebral apoplexy,,TLR4
E_01_0868,chr5,138462973,138464973,Enhancer,hepatic tissue | hepatocyte,gastric cancer,,EGR1
E_01_0869,chr7,148804266,148806266,Enhancer,lymphoid tissue | B cell,diabetes,,EZH2
E_01_0871,chr14,104766534,104768534,Enhancer,"Lymphoid tissue, cancer tissue | macrophage，breast cancer cell",mammary cancer,,AKT1
E_01_0872,chr2,69642193,69644193,Enhancer,"Lymphoid tissue, cancer tissue | B cell，Ovarian Clear cell carcinoma",Ovarian clear cell carcinoma,ANXA4,
E_01_0873,chr10,103084318,103086318,Enhancer,lymphoid tissue | erythrocyte,acute lymphoblastic leukemia,NT5C2,
E_01_0874,chr18,40386919,40388919,Enhancer,,,Kctd16,
E_01_0875,chr7,148804652,148806652,Enhancer,Cancer tissues | hepatocellular carcinoma cell,Hepatocellular carcinoma,,EZH2
E_01_0876,chr2,25730681,25732681,Enhancer,Cancer tissues | Human colorectal carcinoma cell,colorectal cancer,,ASXL2
E_01_0877,chr16,67559229,67561229,Enhancer,lymphoid tissue | T cell,,,CTCF
E_01_0878,chr1,41503769,41505769,Enhancer,connective tissue | cementoblast,Osteoporosis you,HIVEP3,
E_01_0879,chr20,46005995,46007995,Enhancer,Nervous tissue | retinal ganglion cell,Exfoliative glaucoma (xfg) in the central Russian Caucasian population,,MMP9
E_02_0597,chr3,147382975,147384975,Enhancer,Cancer tissues | hepatocellular carcinoma cell,Hepatocellular carcinoma,ZIC4,
E_02_0600,chr1,26690504,26692504,Enhancer,"Lymphoid tissue, liver tissue | erythrocyte，stem cell",,ARID1A,
E_01_0882,chr9,27532950,27534950,Enhancer,HEK 293T,Amyotrophic lateral sclerosis (ALS) and frontotemporal dementia (FTD),C9orf72,
E_01_0883,chr8,127732617,127734617,Enhancer,Cancer tissues | colon cancer cell,cancer,,MYC
E_02_0607,chr17,42310510,42312510,Enhancer,Epithelial tissues | endothelial cell,Cardiovascular disease,STAT3,
E_02_0610,chr6,31161583,31163583,Enhancer,,Heart disease,POU5F1,
E_02_0610,chr12,7784849,7786849,Enhancer,,Heart disease,NANOG,
E_02_0611,chr10,22318328,22320328,Enhancer,Epithelial tissues | epithelial cell,During disease (heart disease in pregnancy),BMI1,
E_02_0614,chr3,160396511,160398511,Enhancer,Haploid Cell,nothing,SMC4,
E_02_0616,chr3,149159715,149161715,Enhancer,Immunohistochem | Immune cell,nothing,CP,
E_02_0618,chr6,151653994,151655994,Enhancer,,Cancer (cancer),ESR1,
E_02_0618,chr19,49672955,49674955,Enhancer,,Cancer (cancer),PRMT1,
E_02_0618,chr2,24488304,24490304,Enhancer,,Cancer (cancer),NCOA1,
E_02_0618,chr17,42110322,42112322,Enhancer,,Cancer (cancer),KAT2A,
E_02_0619,chr3,11269426,11271426,Enhancer,embryo | 3T3-L1 cell,Cancer (cancer),ATG7,
E_01_0889,chr7,55016353,55018353,Enhancer,Epithelial tissues | Neck squamous epithelial cell,Neck squamous cell carcinoma,,EGFR
E_01_0891,chr5,179803964,179805964,Enhancer,Myotome | muscle cell,Alzheimer disease,SQSTM1,
E_01_0891,chr4,23752069,23754069,Enhancer,Myotome | muscle cell,Alzheimer disease,,PPARGC1A
E_01_0894,chr3,181709285,181711285,Enhancer,Nervous tissue | neural stem cell,Neural disease (CNS disease),,SOX2
E_02_0624,chr17,76709990,76711990,Enhancer,HEK293 cell,nothing,JMJD6,
E_02_0625,chr10,87859816,87861816,Enhancer,tumour | cancer cell,Lung cancr (lung cancer),PTEN,
E_01_0896,chr7,148804518,148806518,Enhancer,NK cell,nothing,,EZH2
E_01_0896,chr1,32289108,32291108,Enhancer,NK cell,nothing,,HDAC1
E_01_0896,chr6,113930181,113932181,Enhancer,NK cell,nothing,HDAC2,
E_01_0899,chr8,127732563,127734563,Enhancer,lymph | lymphoma cell,Cancer (cancer),,MYC
E_01_0899,chr18,63120577,63122577,Enhancer,lymph | lymphoma cell,Cancer (cancer),,BCL2
E_01_0899,chr3,187719120,187721120,Enhancer,lymph | lymphoma cell,Cancer (cancer),,BCL6
E_02_0628,chr20,46005862,46007862,Enhancer,Epithelial tissues | epithelial cell,Meningoencephalitis (viral meningoencephalitis),MMP9,
E_02_0630,chr12,54277146,54279146,Enhancer,lymph | MT4 cell,Leukemia,HNRNPA1,
E_02_0631,chr2,42491888,42493888,Enhancer,Epithelial tissues | endothelial cell,Lung disease,MTA3,
